Date,Dow,France,Germany,S&P 500,Hong Kong,NASDAQ,Korea,Japan,Shanghai,Philadelphia,Taiwan,Future,OpenChange,selfDef,kMeans
2018/7/11,-0.88,-1.48,-1.53,-0.71,-1.29,-0.55,-0.59,-1.19,-1.76,-2.59,-0.74,0.02,-31.93,1,1
2018/7/12,0.91,0.97,0.61,0.87,0.6,1.39,0.19,1.17,2.16,0.71,0.58,0.41,31.32,3,3
2018/7/13,0.38,0.43,0.38,0.11,0.16,0.03,1.13,1.85,-0.23,-0.4,1.17,-0.03,3.43,0,0
2018/7/16,0.18,-0.36,0.16,-0.1,0.05,-0.26,-0.39,0.0,-0.61,-0.12,-0.43,0.07,-14.7,0,0
2018/7/17,0.22,0.24,0.8,0.4,-1.25,0.63,-0.18,0.44,-0.57,1.47,-0.36,0.45,32.44,3,3
2018/7/18,0.32,0.46,0.82,0.22,-0.23,-0.01,-0.34,0.43,-0.39,0.77,0.59,0.39,26.1,3,3
2018/7/19,-0.53,-0.56,-0.62,-0.4,-0.38,-0.37,-0.34,-0.13,-0.53,-0.27,-0.07,0.36,97.13,3,4
2018/7/20,-0.03,-0.35,-0.98,-0.09,0.76,-0.07,0.3,-0.29,2.05,-0.49,0.89,0.33,-2.65,0,0
2018/7/23,-0.06,-0.37,-0.1,0.18,0.11,0.28,-0.87,-1.33,1.07,0.16,0.14,0.14,-9.12,0,0
2018/7/24,0.79,1.04,1.12,0.48,1.44,-0.01,0.48,0.51,1.61,-1.09,0.44,0.04,-37.73,1,1
2018/7/25,0.68,-0.14,-0.87,0.91,0.9,1.17,-0.31,0.46,-0.07,0.49,-0.27,0.57,3.56,0,0
2018/7/26,0.44,1.0,1.83,-0.3,-0.48,-1.01,0.71,-0.12,-0.74,1.87,0.41,0.13,12.46,0,0
2018/7/27,-0.3,0.57,0.4,-0.66,0.08,-1.46,0.26,0.56,-0.3,-0.45,0.59,0.03,-3.08,0,0
2018/7/30,-0.57,-0.37,-0.48,-0.58,-0.25,-1.39,-0.06,-0.74,-0.16,-1.0,-0.38,-0.08,-35.81,1,1
2018/7/31,0.43,0.37,0.06,0.49,-0.52,0.55,0.08,0.04,0.26,0.66,0.22,0.31,4.85,0,0
2018/8/1,-0.32,-0.23,-0.53,-0.1,-0.85,0.46,0.51,0.86,-1.8,-0.17,0.37,-0.04,-2.46,0,0
2018/8/2,-0.03,-0.68,-1.5,0.49,-2.21,1.24,-1.6,-1.03,-2.0,1.01,-1.52,0.59,27.53,3,3
2018/8/3,0.54,0.33,0.55,0.46,-0.14,0.12,0.77,0.06,-1.0,0.2,0.76,0.4,-15.17,0,0
2018/8/6,0.16,-0.03,-0.14,0.35,0.52,0.61,-0.05,-0.08,-1.29,0.55,0.11,0.12,0.87,0,0
2018/8/7,0.5,0.81,0.4,0.28,1.54,0.31,0.6,0.69,2.74,0.78,-0.37,0.23,42.63,3,3
2018/8/8,-0.18,-0.35,-0.12,-0.03,0.39,0.06,0.06,-0.08,-1.27,0.27,0.84,0.01,-11.63,0,0
2018/8/9,-0.29,0.01,0.34,-0.14,0.88,0.04,0.1,-0.2,1.83,-1.05,-0.43,-0.16,-18.11,0,1
2018/8/10,-0.77,-1.59,-1.99,-0.71,-0.84,-0.67,-0.91,-1.33,0.03,-2.47,-0.4,-0.26,-44.0,1,1
2018/8/13,-0.5,-0.04,-0.53,-0.4,-1.52,-0.25,-1.5,-1.98,-0.34,0.14,-2.14,0.13,49.03,3,3
2018/8/14,0.45,-0.16,0.0,0.64,-0.66,0.65,0.47,2.28,-0.18,-0.19,0.7,0.2,-53.18,1,1
2018/8/16,1.58,0.83,0.61,0.79,-0.82,0.42,-0.8,-0.05,-0.66,-0.13,-0.31,0.51,3.05,0,0
2018/8/17,0.43,-0.08,-0.22,0.33,0.42,0.13,0.28,0.35,-1.34,-0.73,0.07,0.19,7.8,0,0
2018/8/20,0.35,0.65,0.99,0.24,1.41,0.06,0.04,-0.32,1.11,-0.1,0.08,0.31,-2.04,0,0
2018/8/21,0.25,0.54,0.43,0.21,0.56,0.49,0.99,0.09,1.31,1.98,0.87,0.03,-1.96,0,0
2018/8/22,-0.34,0.22,0.01,-0.04,0.63,0.38,0.14,0.64,-0.7,0.46,0.11,0.15,13.13,0,0
2018/8/23,-0.3,-0.02,-0.16,-0.17,-0.49,-0.13,0.41,0.22,0.37,0.12,0.55,-0.2,2.78,0,0
2018/8/24,0.52,0.24,0.23,0.62,-0.43,0.86,0.46,0.85,0.18,1.46,-0.5,0.3,37.82,3,3
2018/8/27,1.01,0.86,1.16,0.77,2.17,0.91,0.27,0.88,1.89,1.57,0.86,0.49,44.12,3,3
2018/8/28,0.06,0.11,-0.09,0.03,0.28,0.15,0.17,0.06,-0.1,0.39,0.8,0.16,39.57,3,3
2018/8/29,0.23,0.3,0.27,0.57,0.23,0.99,0.26,0.15,-0.31,0.24,1.0,0.45,54.4,3,3
2018/8/30,-0.53,-0.42,-0.54,-0.44,-0.89,-0.26,-0.07,0.09,-1.14,-0.94,-0.05,-0.48,-56.49,1,1
2018/8/31,-0.09,-1.3,-1.04,0.01,-0.98,0.26,0.67,-0.02,-0.46,0.58,-0.27,0.01,23.92,3,3
2018/9/4,-0.05,-1.31,-1.1,-0.17,0.94,-0.23,0.38,-0.05,1.1,0.69,0.52,-0.15,21.03,3,3
2018/9/5,0.09,-1.54,-1.39,-0.28,-2.61,-1.19,-1.03,-0.51,-1.68,-0.5,-0.24,-0.36,21.79,3,3
2018/9/6,0.08,-0.31,-0.71,-0.37,-0.99,-0.91,-0.18,-0.41,-0.47,-2.67,-0.64,-0.07,-1.75,0,0
2018/9/7,-0.31,0.16,0.04,-0.22,-0.01,-0.25,-0.26,-0.8,0.4,-0.41,-0.71,-0.01,22.81,3,3
2018/9/10,-0.23,0.33,0.22,0.19,-1.33,0.27,0.31,0.3,-1.21,1.1,-1.12,0.01,-2.8,0,0
2018/9/11,0.44,0.27,-0.13,0.37,-0.72,0.61,-0.24,1.3,-0.18,-1.01,0.25,0.31,10.61,0,0
2018/9/12,0.11,0.91,0.52,0.04,-0.29,-0.23,-0.01,-0.27,-0.33,-1.17,-0.28,0.01,4.1,0,0
2018/9/13,0.57,-0.08,0.19,0.53,2.54,0.75,0.14,0.96,1.15,1.2,0.04,0.44,49.3,3,3
2018/9/14,0.03,0.46,0.57,0.03,1.01,-0.05,1.4,1.2,-0.18,1.11,1.31,0.07,13.64,0,0
2018/9/18,0.71,0.28,0.51,0.54,0.56,0.76,0.26,1.41,1.82,0.84,-0.63,0.58,48.29,3,3
2018/9/19,0.61,0.56,0.5,0.13,1.19,-0.08,-0.02,1.08,1.14,0.21,0.9,0.29,28.92,3,3
2018/9/20,0.95,1.07,0.88,0.78,0.26,0.98,0.65,0.01,-0.06,1.17,-0.24,0.48,25.69,3,3
2018/9/27,0.21,0.5,0.4,0.28,-0.36,0.65,0.7,-0.99,-0.54,0.45,0.55,0.25,15.9,0,0
2018/9/28,0.07,-0.85,-1.52,0.0,0.26,0.05,-0.52,1.36,1.06,0.65,-0.25,-0.06,7.85,0,0
2018/10/11,-2.13,-1.92,-1.48,-2.06,-3.54,-1.25,-4.44,-3.89,-5.22,-1.03,-6.31,0.25,5.47,0,0
2018/10/12,1.15,-0.2,-0.13,1.42,2.12,2.29,1.51,0.46,0.91,1.97,2.44,-0.15,-56.18,1,1
2018/10/15,-0.35,-0.02,0.78,-0.59,-1.38,-0.88,-0.77,-1.87,-1.49,-0.94,-1.44,-0.17,-9.15,0,0
2018/10/16,2.17,1.53,1.4,2.15,0.07,2.89,0.0,1.25,-0.85,3.31,0.81,1.39,67.33,3,3
2018/10/18,-1.27,-0.55,-1.07,-1.44,-0.03,-2.06,-0.89,-0.8,-2.94,-2.51,-0.25,-1.04,-74.26,1,1
2018/10/19,0.26,-0.63,-0.31,-0.04,0.42,-0.48,0.37,-0.56,2.58,-1.55,-0.35,-0.31,-47.96,1,1
2018/10/22,-0.5,-0.62,-0.26,-0.43,2.32,0.26,0.25,0.37,4.09,0.67,0.55,-0.47,-62.0,1,1
2018/10/23,-0.5,-1.69,-2.17,-0.55,-3.08,-0.42,-2.57,-2.67,-2.26,-0.53,-2.0,0.21,-0.91,0,0
2018/10/24,-2.41,-0.29,-0.73,-3.09,-0.38,-4.43,-0.4,0.37,0.33,-6.61,-0.16,-2.46,-136.45,2,2
2018/10/25,1.63,1.6,1.03,1.86,-1.01,2.95,-1.63,-3.72,0.02,2.34,-2.44,0.94,49.4,3,3
2018/10/26,-1.19,-1.29,-0.94,-1.73,-1.11,-2.07,-1.75,-0.4,-0.19,-1.72,-0.33,0.1,26.25,3,3
2018/10/29,-0.99,0.44,1.2,-0.66,0.38,-1.63,-1.53,-0.16,-2.18,-1.11,0.29,-0.65,-7.51,0,0
2018/10/30,1.77,-0.22,-0.42,1.57,-0.91,1.58,0.93,1.45,1.02,4.16,0.1,1.06,62.75,3,3
2018/10/31,0.97,2.31,1.42,1.09,1.6,2.01,0.74,2.16,1.35,1.24,2.9,0.17,10.07,0,0
2018/11/1,1.06,-0.15,0.18,1.06,1.75,1.75,-0.26,-1.06,0.13,4.64,0.43,0.52,26.66,3,3
2018/11/2,-0.43,0.32,0.44,-0.63,4.21,-1.04,3.53,2.56,2.7,-1.5,0.63,-0.4,-49.74,1,1
2018/11/5,0.76,-0.01,-0.21,0.56,-2.08,-0.38,-0.91,-1.55,-0.41,-0.85,-0.17,0.28,-1.4,0,0
2018/11/6,0.68,-0.51,-0.09,0.63,0.72,0.64,0.61,1.14,-0.23,1.14,-0.66,0.32,-6.8,0,0
2018/11/7,2.13,1.24,0.83,2.12,0.1,2.64,-0.52,-0.28,-0.68,1.19,0.85,1.31,50.12,3,3
2018/11/8,0.04,-0.13,-0.45,-0.25,0.31,-0.53,0.67,1.82,-0.22,-0.42,0.37,-0.3,-23.53,1,1
2018/11/9,-0.77,-0.48,0.02,-0.92,-2.39,-1.65,-0.31,-1.05,-1.39,-1.85,-1.16,-0.6,-23.21,1,1
2018/11/12,-2.32,-0.93,-1.77,-1.97,0.12,-2.78,-0.27,0.09,1.22,-4.44,0.01,-1.63,-104.04,2,2
2018/11/13,-0.4,0.85,1.3,-0.15,0.62,0.0,-0.44,-2.06,0.93,1.35,-0.56,0.26,23.85,3,3
2018/11/14,-0.81,-0.65,-0.52,-0.76,-0.54,-0.9,-0.15,0.16,-0.85,0.36,0.16,0.03,14.7,0,0
2018/11/15,0.83,-0.7,-0.52,1.06,1.75,1.72,0.97,-0.2,1.36,3.34,0.35,0.82,-7.41,0,0
2018/11/16,0.49,-0.17,-0.11,0.22,0.31,-0.15,0.21,-0.57,0.41,-1.17,-0.3,0.26,-1.62,0,0
2018/11/19,-1.56,-0.79,-0.85,-1.66,0.72,-3.03,0.39,0.65,0.91,-3.86,0.32,-0.73,-39.74,1,1
2018/11/20,-2.21,-1.21,-1.58,-1.82,-2.02,-1.7,-0.86,-1.09,-2.13,0.15,-0.86,-0.81,-45.47,1,1
2018/11/21,0.0,1.03,1.61,0.3,0.51,0.92,-0.29,-0.35,0.21,0.42,-0.03,0.3,27.81,3,3
2018/11/26,1.46,0.97,1.45,1.55,1.73,2.06,1.24,0.76,-0.14,1.91,1.01,0.38,-36.41,1,1
2018/11/27,0.44,-0.24,-0.4,0.33,-0.17,0.01,0.79,0.64,-0.04,0.2,0.14,0.26,-4.59,0,0
2018/11/28,2.5,0.0,-0.09,2.3,1.33,2.95,0.42,1.02,1.05,2.27,1.08,1.29,75.56,3,4
2018/11/29,-0.11,0.46,-0.01,-0.22,-0.87,-0.25,0.28,0.39,-1.32,-0.81,0.01,0.16,13.88,0,0
2018/11/30,0.79,-0.05,-0.36,0.82,0.21,0.79,-0.82,0.4,0.81,1.49,0.03,0.22,91.18,3,4
2018/12/3,1.13,1.0,1.85,1.09,2.55,1.51,1.67,1.0,2.57,2.67,2.53,-0.02,-17.44,0,1
2018/12/4,-3.1,-0.82,-1.14,-3.24,0.29,-3.8,-0.82,-2.39,0.42,-4.98,-0.54,-1.46,-111.56,2,2
2018/12/6,-0.32,-3.32,-3.48,-0.15,-2.47,0.42,-1.55,-1.91,-1.68,-0.54,-2.34,0.69,34.74,3,3
2018/12/7,-2.24,0.68,-0.21,-2.33,-0.35,-3.05,0.34,0.82,0.03,-3.74,0.79,-0.92,-37.91,1,1
2018/12/10,0.14,-1.47,-1.54,0.18,-1.19,0.74,-1.06,-2.12,-0.82,1.41,-1.16,0.64,14.18,0,0
2018/12/11,-0.22,1.35,1.49,-0.04,0.07,0.16,-0.04,-0.34,0.37,0.62,0.62,0.24,34.41,3,3
2018/12/12,0.64,2.15,1.38,0.54,1.61,0.95,1.44,2.15,0.31,1.47,1.13,0.33,10.87,0,0
2018/12/13,0.29,-0.26,-0.04,-0.02,1.29,-0.39,0.62,0.99,1.23,-0.36,0.43,-0.05,-39.81,1,1
2018/12/14,-2.02,-0.88,-0.54,-1.91,-1.62,-2.26,-1.25,-2.02,-1.53,-1.42,-0.86,-0.45,-11.67,0,0
2018/12/17,-2.11,-1.11,-0.86,-2.08,-0.03,-2.27,0.08,0.62,0.16,-1.28,0.14,-0.97,-31.07,1,1
2018/12/18,0.35,-0.95,-0.29,0.01,-1.05,0.45,-0.43,-1.82,-0.82,1.28,-0.7,0.31,2.1,0,0
2018/12/19,-1.49,0.49,0.24,-1.54,0.2,-2.17,0.81,-0.6,-1.05,-4.24,0.66,-1.34,-53.92,1,1
2018/12/20,-1.99,-1.78,-1.44,-1.58,-0.94,-1.63,-0.9,-2.84,-0.52,-0.86,-1.11,-0.29,-25.54,1,1
2018/12/21,-1.81,0.04,0.21,-2.06,0.51,-2.99,0.07,-1.11,-0.79,-1.47,0.02,-0.64,-30.14,1,1
2018/12/27,1.14,-0.6,-2.37,0.86,-0.67,0.38,0.02,3.88,-0.61,0.74,1.72,0.01,8.41,0,0
2019/1/4,3.29,2.72,3.37,3.43,2.24,4.26,0.83,-2.26,2.05,4.37,-1.16,1.34,77.69,3,4
2019/1/7,0.42,-0.38,-0.18,0.7,0.82,1.26,1.34,2.44,0.72,1.95,2.21,0.42,1.26,0,0
2019/1/8,1.09,1.15,0.52,0.97,0.15,1.08,-0.58,0.82,-0.26,-0.49,-0.28,0.49,21.03,3,3
2019/1/9,0.39,0.84,0.83,0.41,2.27,0.87,1.95,1.1,0.71,2.52,1.83,0.24,-7.2,0,0
2019/1/10,0.51,-0.16,0.26,0.45,0.22,0.42,-0.07,-1.29,-0.36,0.97,-0.18,0.84,32.94,3,3
2019/1/11,-0.02,-0.51,-0.31,-0.01,0.55,-0.21,0.6,0.97,0.74,0.97,0.4,0.23,-21.73,1,1
2019/1/15,0.65,0.49,0.33,1.07,2.02,1.71,1.58,0.96,1.36,0.23,1.01,0.01,-24.69,1,1
2019/1/16,0.59,0.51,0.36,0.22,0.27,0.15,0.43,-0.55,0.0,-0.82,-0.43,0.35,9.5,0,0
2019/1/17,0.67,-0.34,-0.12,0.76,-0.54,0.71,0.05,-0.2,-0.42,1.14,0.26,0.42,-7.76,0,0
2019/1/18,1.38,1.7,2.63,1.32,1.25,1.03,0.82,1.29,1.42,2.3,0.48,0.83,34.21,3,3
2019/1/22,-1.22,-0.42,-0.41,-1.42,-0.7,-1.91,-0.32,-0.47,-1.18,-2.85,0.05,-0.39,-25.12,1,1
2019/1/23,0.7,-0.15,-0.17,0.22,0.01,0.08,0.47,-0.14,0.05,-0.62,-0.49,0.2,18.6,0,0
2019/1/24,-0.09,0.65,0.53,0.14,0.42,0.68,0.81,-0.09,0.41,5.73,0.31,0.57,46.27,3,3
2019/1/25,0.75,1.11,1.36,0.85,1.65,1.29,1.52,0.97,0.39,2.17,0.94,0.52,36.85,3,3
2019/1/28,-0.84,-0.76,-0.63,-0.78,0.03,-1.11,-0.02,-0.6,-0.18,-2.09,0.44,-0.29,-68.62,1,1
2019/1/29,0.21,0.81,0.08,-0.15,-0.16,-0.81,0.28,0.08,-0.1,-1.45,-0.82,-0.13,-15.62,0,0
2019/2/12,1.49,0.84,1.01,1.29,0.1,1.46,0.45,2.61,0.68,2.13,0.93,0.44,25.87,3,3
2019/2/13,0.46,0.35,0.37,0.3,1.16,0.08,0.5,1.34,1.84,0.3,-0.07,-0.22,5.41,0,0
2019/2/14,-0.41,-0.23,-0.69,-0.27,-0.23,0.09,1.11,-0.02,-0.05,0.25,-0.02,0.02,22.17,3,3
2019/2/15,1.74,1.79,1.89,1.09,-1.87,0.61,-1.34,-1.13,-1.37,0.53,-0.24,0.59,32.16,3,3
2019/2/19,0.03,-0.16,0.09,0.15,-0.42,0.19,-0.24,0.1,0.05,-0.2,0.07,0.35,29.68,3,3
2019/2/20,0.24,0.69,0.82,0.18,1.01,0.03,1.09,0.6,0.2,0.87,1.18,0.27,9.86,0,0
2019/2/21,-0.4,0.0,0.19,-0.35,0.41,-0.39,-0.05,0.15,-0.34,-0.74,0.46,-0.43,-10.51,0,0
2019/2/22,0.7,0.38,0.3,0.64,0.65,0.91,0.08,-0.18,1.91,1.08,0.03,0.26,20.53,3,3
2019/2/25,0.23,0.31,0.42,0.12,0.5,0.36,0.09,0.48,5.6,0.82,0.66,0.18,12.1,0,0
2019/2/26,-0.13,0.13,0.31,-0.08,-0.65,-0.07,-0.27,-0.37,-0.67,-0.68,0.01,0.08,-5.74,0,0
2019/3/4,-0.79,0.41,-0.08,-0.39,0.51,-0.23,-0.22,1.02,1.12,0.01,-0.38,-0.47,-26.63,1,1
2019/3/5,-0.05,0.21,0.24,-0.11,0.01,-0.02,-0.52,-0.44,0.88,-0.47,-0.43,0.23,22.92,3,3
2019/3/6,-0.52,-0.16,-0.28,-0.65,0.26,-0.93,-0.17,-0.6,1.57,-1.7,0.5,-0.16,2.32,0,0
2019/3/7,-0.78,-0.39,-0.6,-0.81,-0.89,-1.13,-0.45,-0.65,0.14,-1.1,-0.44,-0.33,-37.4,1,1
2019/3/8,-0.09,-0.7,-0.52,-0.21,-1.91,-0.18,-1.31,-2.01,-4.4,-0.07,-0.68,-0.08,-17.48,0,1
2019/3/11,0.79,0.66,0.75,1.47,0.97,2.02,0.03,0.47,1.92,2.4,0.08,0.54,44.09,3,3
2019/3/12,-0.38,0.08,-0.17,0.3,1.46,0.44,0.89,1.79,1.1,0.39,0.91,-0.15,-12.06,0,0
2019/3/13,0.58,0.69,0.42,0.69,-0.39,0.69,-0.41,-0.99,-1.09,0.42,0.29,0.31,17.98,0,0
2019/3/14,0.03,0.82,0.13,-0.09,0.15,-0.16,0.34,-0.02,-1.2,-0.57,-0.24,0.08,26.01,3,3
2019/3/15,0.54,1.04,0.85,0.5,0.56,0.76,0.95,0.77,1.04,2.9,0.88,0.2,15.95,0,0
2019/3/18,0.25,0.14,-0.25,0.37,1.37,0.34,0.16,0.62,2.47,-0.26,0.7,0.17,-15.3,0,0
2019/3/19,-0.1,0.24,1.13,-0.01,0.19,0.12,-0.09,-0.08,-0.18,1.34,0.0,0.1,16.98,0,0
2019/3/20,-0.55,-0.8,-1.57,-0.29,-0.49,0.06,-0.02,0.2,-0.01,-1.02,0.37,-0.12,12.37,0,0
2019/3/22,-1.77,-2.03,-1.61,-1.9,0.14,-2.5,0.09,0.09,0.09,-2.88,0.28,-0.88,-103.95,2,2
2019/3/25,0.06,-0.18,-0.15,-0.08,-2.03,-0.07,-1.92,-3.01,-1.97,-1.26,-1.5,0.2,27.2,3,3
2019/3/26,0.55,0.89,0.64,0.72,0.15,0.71,0.18,2.15,-1.51,1.01,0.76,0.14,-16.52,0,0
2019/3/27,-0.13,-0.12,0.0,-0.46,0.56,-0.63,-0.15,-0.23,0.85,-1.45,-0.16,-0.17,-13.68,0,0
2019/3/28,0.36,-0.09,0.08,0.36,0.16,0.34,-0.82,-1.61,-0.92,-0.19,-0.06,0.4,15.73,0,0
2019/3/29,0.82,1.02,0.86,0.67,0.96,0.78,0.59,0.82,3.2,1.58,0.99,0.31,73.64,3,4
2019/4/1,1.27,1.03,1.35,1.16,1.76,1.29,1.29,1.43,2.58,2.49,0.01,0.44,52.84,3,3
2019/4/2,-0.3,0.33,0.62,0.0,0.21,0.25,0.41,-0.02,0.2,0.1,0.45,-0.15,34.87,3,3
2019/4/8,-0.32,-0.08,-0.39,0.1,0.47,0.19,0.04,-0.21,-0.05,0.25,0.9,0.23,4.82,0,0
2019/4/9,-0.72,-0.65,-0.94,-0.61,0.27,-0.56,0.13,0.19,-0.16,-1.14,0.47,-0.3,-11.67,0,0
2019/4/10,0.03,0.25,0.47,0.35,-0.13,0.69,0.49,-0.53,0.07,0.86,0.15,0.14,1.1,0,0
2019/4/11,-0.05,0.66,0.25,0.0,-0.93,-0.21,0.0,0.11,-1.6,-0.07,-0.55,0.03,12.17,0,0
2019/4/12,1.03,0.31,0.54,0.66,0.24,0.46,0.41,0.73,-0.04,1.43,-0.03,0.54,44.54,3,3
2019/4/15,-0.1,0.11,0.17,-0.06,-0.33,-0.1,0.42,1.37,-0.34,-0.75,0.65,-0.13,30.03,3,3
2019/4/16,0.26,0.36,0.67,0.05,1.07,0.3,0.26,0.24,2.39,3.19,0.48,0.19,33.76,3,3
2019/4/17,-0.01,0.62,0.43,-0.23,-0.02,-0.05,-0.12,0.25,0.29,1.56,0.64,0.21,40.98,3,3
2019/4/18,0.42,0.31,0.57,0.16,-0.54,0.02,-1.43,-0.84,-0.4,0.07,-0.32,0.63,55.67,3,3
2019/4/23,0.55,0.2,0.11,0.88,0.0,1.32,0.17,0.19,-0.51,1.01,0.35,0.31,28.34,3,3
2019/4/24,-0.22,-0.28,0.63,-0.22,-0.53,-0.23,-0.88,-0.27,0.09,0.95,0.02,-0.18,-9.91,0,0
2019/4/25,-0.51,-0.33,-0.25,-0.04,-0.86,0.21,-0.48,0.48,-2.43,-1.81,0.11,-0.34,-53.33,1,1
2019/4/26,0.31,0.21,0.27,0.47,0.19,0.34,-0.51,-0.22,-1.2,-0.83,-0.79,0.15,0.44,0,0
2019/5/7,-1.79,-1.6,-1.58,-1.65,0.52,-1.96,-0.88,-1.51,0.69,-2.42,0.83,-0.91,-48.67,1,1
2019/5/8,0.01,0.4,0.72,-0.16,-1.23,-0.26,-0.41,-1.46,-1.12,-0.79,-0.58,-0.1,-13.24,0,0
2019/5/9,-0.54,-1.93,-1.69,-0.3,-2.39,-0.41,-3.04,-0.93,-1.48,-1.18,-1.74,-0.48,17.88,0,0
2019/5/10,0.44,0.27,0.72,0.37,0.84,0.08,0.29,-0.27,3.1,0.14,-0.19,0.29,-28.95,1,1
2019/5/14,0.82,1.5,0.97,0.8,-1.5,1.14,0.14,-0.59,-0.69,2.4,-0.37,0.21,15.99,0,0
2019/5/15,0.45,0.62,0.9,0.58,0.52,1.13,0.53,0.58,1.91,0.81,0.39,-0.02,-4.13,0,0
2019/5/16,0.84,1.37,1.74,0.89,0.02,0.97,-1.2,-0.59,0.58,-1.68,-0.82,0.57,33.95,3,3
2019/5/17,-0.38,-0.18,-0.58,-0.58,-1.16,-1.04,-0.58,0.89,-2.48,-1.96,-0.86,-0.1,21.25,3,3
2019/5/20,-0.33,-1.46,-1.61,-0.67,-0.57,-1.46,0.0,0.24,-0.41,-4.02,0.14,-0.58,-36.06,1,1
2019/5/21,0.77,0.5,0.85,0.85,-0.47,1.08,0.27,-0.14,1.23,2.13,0.64,0.22,16.6,0,0
2019/5/22,-0.39,-0.12,0.21,-0.28,0.18,-0.45,0.18,0.05,-0.49,-2.12,-0.07,-0.22,-53.22,1,1
2019/5/23,-1.11,-1.81,-1.78,-1.19,-1.58,-1.58,-0.26,-0.62,-1.36,-1.65,-1.42,-0.14,4.78,0,0
2019/5/24,0.37,0.67,0.49,0.14,0.32,0.11,-0.69,-0.16,0.02,-0.82,0.19,-0.18,15.9,0,0
2019/5/28,-0.93,-0.44,-0.37,-0.84,0.38,-0.39,0.23,0.37,0.61,-0.89,-0.21,-0.6,-34.96,1,1
2019/5/29,-0.87,-1.7,-1.57,-0.69,-0.57,-0.79,-1.25,-1.21,0.16,0.41,-0.1,-0.15,5.34,0,0
2019/5/30,0.17,0.51,0.54,0.21,-0.44,0.27,0.77,-0.29,-0.31,0.74,0.79,0.15,3.13,0,0
2019/5/31,-1.41,-0.79,-1.47,-1.32,-0.79,-1.51,0.14,-1.63,-0.24,-1.45,1.11,-0.37,-16.04,0,0
2019/6/3,0.02,0.65,0.56,-0.28,-0.03,-1.61,1.28,-0.92,-0.3,0.33,0.02,-0.13,-0.56,0,0
2019/6/4,2.06,0.51,1.51,2.14,-0.49,2.65,-0.04,-0.01,-0.96,4.21,-0.68,0.66,68.38,3,3
2019/6/5,0.82,0.45,0.08,0.82,0.5,0.64,0.1,1.8,-0.03,-0.75,0.31,-0.05,-51.72,1,1
2019/6/11,-0.05,0.48,0.92,-0.03,0.76,-0.01,0.59,0.33,2.58,0.29,0.39,-0.11,-2.01,0,0
2019/6/12,-0.17,-0.62,-0.33,-0.2,-1.73,-0.38,-0.14,-0.35,-0.56,-2.33,0.07,-0.25,-33.47,1,1
2019/6/13,0.39,0.01,0.44,0.41,-0.05,0.57,-0.27,-0.46,0.05,0.58,-0.51,0.16,-14.59,0,0
2019/6/14,-0.07,-0.15,-0.6,-0.16,-0.65,-0.52,-0.37,0.4,-0.99,-2.61,-0.34,-0.39,-35.97,1,1
2019/6/17,0.09,0.43,-0.09,0.09,0.4,0.62,-0.22,0.03,0.2,-0.64,0.06,-0.08,16.61,0,0
2019/6/18,1.35,2.2,2.03,0.97,1.0,1.39,0.38,-0.72,0.09,4.33,0.34,0.99,83.74,3,4
2019/6/19,0.15,0.16,-0.19,0.3,2.56,0.42,1.24,1.72,0.96,0.08,1.97,-0.05,-25.93,1,1
2019/6/20,0.94,0.31,0.38,0.95,1.23,0.8,0.31,0.6,2.38,0.98,0.09,0.5,32.7,3,3
2019/6/21,-0.13,-0.13,-0.13,-0.13,-0.27,-0.24,-0.27,-0.95,0.5,-0.74,0.17,0.0,-69.52,1,1
2019/6/24,0.03,-0.12,-0.53,-0.17,0.14,-0.32,0.03,0.13,0.21,0.11,-0.23,-0.13,-2.27,0,0
2019/6/25,-0.67,-0.13,-0.38,-0.95,-1.15,-1.51,-0.22,-0.43,-0.87,-1.48,-0.67,-0.29,-45.33,1,1
2019/6/26,-0.04,-0.25,0.14,-0.12,0.13,0.32,0.01,-0.51,-0.19,3.21,-0.51,0.25,21.65,3,3
2019/6/27,-0.04,-0.13,0.21,0.38,1.42,0.73,0.59,1.19,0.69,1.47,1.14,-0.19,12.76,0,0
2019/6/28,0.28,0.83,1.04,0.58,-0.28,0.48,-0.17,-0.29,-0.6,0.14,-0.4,0.15,90.47,3,4
2019/7/2,0.26,0.16,0.04,0.29,1.17,0.22,-0.36,0.11,-0.03,-1.38,-0.28,0.09,-72.02,1,1
2019/7/3,0.67,0.75,0.71,0.77,-0.07,0.75,-1.23,-0.53,-0.94,-0.43,-1.12,0.43,9.95,0,0
2019/7/5,-0.16,-0.48,-0.49,-0.18,-0.07,-0.1,0.09,0.2,0.19,-0.6,0.09,-0.27,-42.92,1,1
2019/7/8,-0.43,-0.08,-0.2,-0.48,-1.54,-0.78,-2.2,-0.98,-2.58,-0.77,-0.32,0.05,-21.39,1,1
2019/7/9,-0.08,-0.31,-0.85,0.12,-0.76,0.54,-0.59,0.14,-0.17,0.74,-0.45,0.36,20.45,3,3
2019/7/10,0.29,-0.08,-0.51,0.45,0.31,0.75,0.33,-0.15,-0.44,0.7,0.89,0.48,19.12,0,0
2019/7/11,0.85,-0.28,-0.33,0.23,0.81,-0.08,1.06,0.51,0.08,0.32,0.42,-0.08,11.74,0,0
2019/7/12,0.9,0.38,-0.07,0.46,0.14,0.59,0.29,0.2,0.44,1.9,-0.18,0.13,-4.43,0,0
